,Gene_acc,Gene_id,Plus1,Plus2,Plus3,Minus1,Minus2,Minus3,Desc
3076,3076,Tb927.3.5390,42579.0,44792.0,40587.0,37764.0,37609.0,40792.0,"Ring finger domain containing protein, putative"
3077,3077,Tb927.3.5400,764850.0,793540.0,760320.0,753370.0,748970.0,783170.0,"serine/threonine protein kinase RIO1, putative"
3078,3078,Tb927.3.5420,726910.0,753960.0,730650.0,812710.0,800810.0,815310.0,protein transport protein Sec24
3079,3079,Tb927.3.5430,891850.0,905380.0,877200.0,886680.0,875850.0,879350.0,"hypothetical protein, conserved"
3080,3080,Tb927.3.5440,784710.0,831570.0,808170.0,857580.0,855610.0,892280.0,"SNF2 DNA repair protein, putative"
3081,3081,Tb927.3.5450,157940.0,164270.0,161730.0,172520.0,166850.0,177560.0,Basal body protein
3082,3082,Tb927.3.5460,183190.0,182430.0,188220.0,190340.0,203570.0,183680.0,"RNA-binding protein, putative"
3083,3083,Tb927.3.5470,294080.0,317850.0,290400.0,327440.0,298700.0,315060.0,"hypothetical protein, conserved"
3084,3084,Tb927.3.5490,1889500.0,1917500.0,1866100.0,1928100.0,1927200.0,1939600.0,Putative intraflagellar transport protein B2
3085,3085,Tb927.3.5500,1042800.0,1117600.0,1041600.0,1181400.0,1120300.0,1195800.0,"DNA-directed RNA polymerase II subunit 3, putative"
3086,3086,Tb927.3.5520,2748800.0,2723700.0,2723900.0,2595800.0,2721500.0,2597900.0,26S proteasome regulatory non-ATPase subunit
3087,3087,Tb927.3.5530,3173900.0,3252400.0,3146700.0,3509600.0,3479000.0,3546400.0,Tb-292 membrane associated protein
3088,3088,Tb927.3.5540,1297200.0,1324000.0,1227600.0,1338800.0,1310300.0,1376600.0,"dynein intermediate chain WDRD34, putative"
3089,3089,Tb927.3.5550,365950.0,369580.0,361410.0,373560.0,382470.0,361220.0,intraflagellar transport protein 27
3090,3090,Tb927.3.5570,397880.0,416280.0,374960.0,390810.0,371300.0,396810.0,"syntaxin, putative"
3091,3091,Tb927.3.5580,1016000.0,1045400.0,991210.0,1042100.0,1024900.0,1015700.0,tryptophanyl-tRNA synthetase
3092,3092,Tb927.3.5590,83879.0,86585.0,81870.0,82878.0,84013.0,80395.0,"hypothetical protein, conserved"
3093,3093,Tb927.3.5600,176300.0,186200.0,179010.0,182490.0,166380.0,184700.0,"hypothetical protein, conserved"
3094,3094,Tb927.3.5610,1224500.0,1225700.0,1195900.0,1127900.0,1131100.0,1146800.0,Mitochondrial ribosomal protein L3
3095,3095,Tb927.3.5620,3897900.0,3886900.0,3754400.0,4008900.0,3973500.0,3939900.0,Facilitates chromatin transcription complex subunit spt16
3096,3096,Tb927.3.5630,96399.0,95251.0,105660.0,99192.0,110120.0,98849.0,"3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative"
3097,3097,Tb927.3.5640,496330.0,495520.0,482870.0,635330.0,627190.0,640930.0,"nuclear transcription factor, putative"
3098,3098,Tb927.3.5650,14173.0,15125.0,15937.0,15141.0,12525.0,14969.0,"STE group serine/threonine-protein kinase, putative"
3099,3099,Tb927.3.5790,180070.0,182350.0,172400.0,231660.0,226230.0,233910.0,expression site-associated gene 9 (ESAG9) (pseudogene)
3100,3100,Tb927.3.610,405640.0,390890.0,417810.0,382060.0,414570.0,373420.0,"N-acetyltransferase complex ARD1 subunit, putative"
3101,3101,Tb927.3.620,1435100.0,1461900.0,1466900.0,1357000.0,1379800.0,1388900.0,"ATP-dependent DEAD/H RNA helicase, putative"
3102,3102,Tb927.3.640,592020.0,572400.0,591430.0,584350.0,612940.0,571870.0,"hypothetical protein, conserved"
3103,3103,Tb927.3.650,8404.6,8991.2,8176.2,7974.7,7684.6,7613.5,"hypothetical protein, conserved"
3104,3104,Tb927.3.680,778000.0,808130.0,776010.0,915200.0,855600.0,927270.0,"cytochrome P450, putative"
3105,3105,Tb927.3.690,823300.0,846980.0,811910.0,836560.0,811160.0,803700.0,"CMGC/RCK protein kinase, putative"
3106,3106,Tb927.3.700,133000.0,133590.0,126560.0,66316.0,67233.0,67182.0,"hypothetical protein, conserved"
3107,3107,Tb927.3.710,167720.0,175090.0,168710.0,182380.0,179570.0,185070.0,"RING-variant domain containing protein, putative"
3108,3108,Tb927.3.720,487280.0,529410.0,507230.0,558610.0,535700.0,573830.0,zinc finger protein 3
3109,3109,Tb927.3.740,252690.0,244720.0,247120.0,222480.0,240360.0,240390.0,"ZFP family member, putative"
3110,3110,Tb927.3.750,833980.0,823650.0,829780.0,844620.0,869880.0,840240.0,"SET domain containing protein, putative"
3111,3111,Tb927.3.760,220970.0,230460.0,220220.0,234050.0,218930.0,240130.0,"hypothetical protein, conserved"
3112,3112,Tb927.3.770,466360.0,479390.0,471170.0,386070.0,390440.0,390390.0,"Mitochondrial SSU ribosomal protein, putative"
3113,3113,Tb927.3.780,1260200.0,1314000.0,1251700.0,1551000.0,1493800.0,1510600.0,proteasome alpha 7 subunit
3114,3114,Tb927.3.790,229870.0,246040.0,236190.0,235650.0,237750.0,234130.0,"zinc finger CCCH domain-containing protein 6, putative"
3115,3115,Tb927.3.800,256560.0,255200.0,258930.0,263610.0,269830.0,257280.0,"Vacuolar iron transporter 1, putative"
3116,3116,Tb927.3.810,21099.0,19989.0,22762.0,22230.0,19682.0,20008.0,"hypothetical protein, conserved"
3117,3117,Tb927.3.820,253940.0,261150.0,266630.0,228000.0,228820.0,232780.0,"LSU ribosomal protein, mitochondrial, putative"
3118,3118,Tb927.3.830,1741800.0,1742800.0,1714400.0,1746600.0,1757900.0,1720500.0,"flap endonuclease-1 (FEN-1), putative"
3119,3119,Tb927.3.840,462290.0,506640.0,463450.0,484390.0,484320.0,484480.0,"hypothetical protein, conserved"
3120,3120,Tb927.3.860,817070.0,835180.0,795190.0,858870.0,853830.0,869670.0,"Acyl carrier protein, mitochondrial"
3121,3121,Tb927.3.870,181990.0,190570.0,177780.0,183590.0,184050.0,190790.0,"Histone RNA hairpin-binding protein RNA-binding domain containing protein, putative"
3122,3122,Tb927.3.880,215450.0,233070.0,238140.0,243510.0,229250.0,246060.0,"Ankyrin repeats (3 copies), putative"
3123,3123,Tb927.3.890,27439.0,30741.0,27507.0,26933.0,25806.0,29187.0,"hypothetical protein, conserved"
3124,3124,Tb927.3.900,127860.0,139620.0,123160.0,125770.0,113390.0,126420.0,"PUB domain containing protein, putative"
3125,3125,Tb927.3.910,914680.0,920290.0,919930.0,911840.0,927650.0,938660.0,tubulin gamma chain
3126,3126,Tb927.3.930,12905000.0,13125000.0,12815000.0,13533000.0,13350000.0,13444000.0,"dynein heavy chain, putative"
3127,3127,Tb927.3.940,290320.0,253900.0,299530.0,272590.0,330230.0,265950.0,"Complex 1 protein (LYR family), putative"
3128,3128,Tb927.3.950,758890.0,782170.0,751340.0,783490.0,762650.0,795830.0,"2OG-Fe(II) oxygenase superfamily, putative"
3129,3129,Tb927.3.960,15538.0,19254.0,18340.0,19640.0,16117.0,24008.0,"protein transport protein Sec61 gamma subunit, putative"
3130,3130,Tb927.3.970,137180.0,143450.0,140510.0,131310.0,131990.0,137990.0,"Mitochondrial SSU ribosomal protein, putative"
3131,3131,Tb927.3.980,377930.0,381990.0,382930.0,387070.0,379280.0,403890.0,"hypothetical protein, conserved"
3132,3132,Tb927.3.990,196650.0,196700.0,193660.0,177580.0,169410.0,179000.0,"hypothetical protein, conserved"
3133,3133,Tb927.4.100,409550.0,430720.0,399510.0,389810.0,377100.0,388840.0,"retrotransposon hot spot protein 1 (RHS1), interrupted"
3134,3134,Tb927.4.1000,124000.0,127830.0,121720.0,120160.0,117810.0,120070.0,"hypothetical protein, conserved"
3135,3135,Tb927.4.1020,1800300.0,1802000.0,1747000.0,2048500.0,2023800.0,2043300.0,"serine-palmitoyl-CoA transferase, putative"
3136,3136,Tb927.4.1040,456590.0,472270.0,452810.0,456550.0,452500.0,454530.0,"hypothetical protein, conserved"
3137,3137,Tb927.4.1070,239340.0,250370.0,237040.0,228460.0,217610.0,235780.0,Mitochondrial ribosomal protein L13
3138,3138,Tb927.4.1080,2603700.0,2625000.0,2545800.0,2703100.0,2756500.0,2717800.0,"V-type ATPase, A subunit, putative"
3139,3139,Tb927.4.1090,401400.0,393910.0,416940.0,421890.0,425060.0,420820.0,"endosomal integral membrane protein, putative"
3140,3140,Tb927.4.110,405140.0,396620.0,412930.0,371570.0,389860.0,374630.0,"retrotransposon hot spot protein 1 (RHS1), interrupted"
3141,3141,Tb927.4.1100,1985300.0,2036000.0,1948600.0,1831800.0,1847100.0,1865200.0,"ribosomal protein L21E (60S), putative"
3142,3142,Tb927.4.1120,302080.0,309350.0,303840.0,315950.0,300040.0,312640.0,"hypothetical protein, conserved"
3143,3143,Tb927.4.1140,537020.0,563410.0,542130.0,555580.0,557410.0,572480.0,"phosphatidylinositol 4-kinase, putative"
3144,3144,Tb927.4.1150,523070.0,549220.0,533920.0,523490.0,506510.0,545800.0,"hypothetical protein, conserved"
3145,3145,Tb927.4.1160,85065.0,91919.0,88578.0,96346.0,97313.0,92612.0,"hypothetical protein, conserved"
3146,3146,Tb927.4.1170,651620.0,654370.0,657430.0,639090.0,654590.0,645780.0,"ankyrin, putative"
3147,3147,Tb927.4.1180,163680.0,170900.0,177960.0,187280.0,176390.0,189170.0,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative"
3148,3148,Tb927.4.1190,137180.0,137820.0,134300.0,133420.0,137770.0,134250.0,"LicD family, putative"
3149,3149,Tb927.4.1220,373020.0,384860.0,371950.0,459960.0,443130.0,477590.0,"leucine-rich repeat protein (LRRP), putative"
3150,3150,Tb927.4.1250,1032800.0,1050400.0,1030900.0,1166400.0,1166700.0,1205500.0,"peroxisome biogenesis factor 1, putative"
3151,3151,Tb927.4.1260,112070.0,128520.0,106070.0,122590.0,103880.0,121070.0,"hypothetical protein, conserved"
3152,3152,Tb927.4.1270,4417300.0,4545800.0,4352100.0,4662600.0,4509600.0,4584900.0,"ruvB-like DNA helicase, putative"
3153,3153,Tb927.4.1280,327220.0,337840.0,323580.0,323490.0,319700.0,331380.0,"Tetratricopeptide repeat, putative"
3154,3154,Tb927.4.1290,220120.0,224390.0,223460.0,227040.0,218300.0,217940.0,"hypothetical protein, conserved"
3155,3155,Tb927.4.1300,5992400.0,6121600.0,6071600.0,6690500.0,6598200.0,6677200.0,"amidinotransferase, putative"
3156,3156,Tb927.4.1310,681800.0,686600.0,669510.0,669610.0,655170.0,665180.0,"ZFP family member, putative"
3157,3157,Tb927.4.1330,2808300.0,2877600.0,2740600.0,2909900.0,2853300.0,2914100.0,"DNA topoisomerase IB, large subunit"
3158,3158,Tb927.4.1340,830070.0,862310.0,822660.0,805430.0,793750.0,828280.0,Cleavage and polyadenylation specificity factor subunit
3159,3159,Tb927.4.1350,96614.0,104420.0,94358.0,121420.0,110260.0,131300.0,glyoxalase II
3160,3160,Tb927.4.1360,1710700.0,1715700.0,1684400.0,1929100.0,1927300.0,1893400.0,"Glucose-6-phosphate 1-epimerase, putative"
3161,3161,Tb927.4.1370,249290.0,252510.0,258720.0,240810.0,253070.0,250710.0,"hypothetical protein, conserved"
3162,3162,Tb927.4.1380,124170.0,125380.0,123760.0,131520.0,115660.0,130380.0,"D-Tyr-tRNA(Tyr) deacylase, putative"
3163,3163,Tb927.4.1410,179530.0,178420.0,179720.0,178740.0,190620.0,185770.0,"hypothetical protein, conserved"
3164,3164,Tb927.4.1420,172540.0,170590.0,165900.0,138700.0,148670.0,137990.0,"hypothetical protein, conserved"
3165,3165,Tb927.4.1460,70292.0,71380.0,69135.0,71970.0,70424.0,73885.0,"Zn-finger in ubiquitin-hydrolases and other protein, putative"
3166,3166,Tb927.4.1480,530480.0,532060.0,486570.0,568220.0,549130.0,560030.0,DNA cross-link repair protein pso2/snm1
3167,3167,Tb927.4.1500,2291800.0,2434100.0,2365200.0,2429700.0,2358000.0,2508000.0,RNA editing associated helicase 2
3168,3168,Tb927.4.1510,896920.0,913360.0,890240.0,934720.0,944230.0,964380.0,"phospholipid-translocating ATPase, putative"
3169,3169,Tb927.4.1520,231400.0,249920.0,236920.0,225920.0,236080.0,232610.0,"Simiate family protein, putative"
3170,3170,Tb927.4.1530,526580.0,557560.0,518620.0,533780.0,555310.0,550170.0,"hypothetical protein, conserved"
3171,3171,Tb927.4.1540,1316000.0,1343100.0,1294800.0,1416600.0,1379800.0,1453700.0,"NAD dependent epimerase/dehydratase family, putative"
3172,3172,Tb927.4.1570,167220.0,172260.0,163850.0,162490.0,167030.0,165640.0,"hypothetical protein, conserved"
3173,3173,Tb927.4.1580,113550.0,117990.0,116760.0,146700.0,151330.0,156140.0,"WW domain containing protein, putative"
3174,3174,Tb927.4.1590,213890.0,220270.0,223260.0,217000.0,229610.0,225560.0,Present in the outer mitochondrial membrane proteome 28
3175,3175,Tb927.4.1600,475020.0,465790.0,478260.0,523730.0,527630.0,523530.0,"AAA domain containing protein, putative"
3176,3176,Tb927.4.1610,626930.0,644390.0,621750.0,619520.0,610180.0,611080.0,Tripartite attachment complex 40
3177,3177,Tb927.4.1630,1407000.0,1456800.0,1378000.0,1378100.0,1368400.0,1408100.0,ribosomal RNA processing protein 6
3178,3178,Tb927.4.1660,1229100.0,1277700.0,1229600.0,1292100.0,1267100.0,1288500.0,"mitochondrial carrier protein, putative"
3179,3179,Tb927.4.1670,771640.0,800810.0,770760.0,773130.0,771790.0,787430.0,"cytochrome b5-like Heme/Steroid binding domain containing protein, putative"
3180,3180,Tb927.4.1680,925180.0,973140.0,957350.0,1000100.0,953350.0,1019900.0,"ZFP family member, putative"
3181,3181,Tb927.4.1690,385820.0,387560.0,379880.0,391300.0,376570.0,382770.0,"Retinal Maintenance, putative"
3182,3182,Tb927.4.1700,181260.0,184040.0,184240.0,169950.0,173890.0,183770.0,"CK1/TTBK protein kinase, putative"
3183,3183,Tb927.4.1710,605810.0,623530.0,608790.0,609540.0,593410.0,603110.0,"rhodanese-like domain containing protein, putative"
3184,3184,Tb927.4.1720,841670.0,895100.0,853770.0,847590.0,836290.0,883330.0,Nucleoside diphosphate kinase 3
3185,3185,Tb927.4.1740,520810.0,545970.0,527230.0,540580.0,514840.0,543200.0,Component of motile flagella 41
3186,3186,Tb927.4.1750,322250.0,336380.0,322130.0,310800.0,326440.0,317320.0,"hypothetical protein, conserved"
3187,3187,Tb927.4.1760,346840.0,346980.0,353510.0,349370.0,349880.0,347960.0,"hypothetical protein, conserved"
3188,3188,Tb927.4.1800,6560600.0,6678200.0,6504600.0,6247300.0,6152600.0,6287100.0,Mitochondrial ribosomal protein L3
3189,3189,Tb927.4.1810,227050.0,231870.0,218400.0,221050.0,210050.0,216630.0,mitochondrial ribosomal protein L33
3190,3190,Tb927.4.1820,340290.0,345280.0,350270.0,332710.0,334020.0,353440.0,"selenocysteine-specific elongation factor, putative"
3191,3191,Tb927.4.1840,1084100.0,1102700.0,1113100.0,1068100.0,1125500.0,1092300.0,Carboxypeptidase-like protein
3192,3192,Tb927.4.1850,1839000.0,1914300.0,1882100.0,1846600.0,1862500.0,1885600.0,"hypothetical protein, conserved"
3193,3193,Tb927.4.1860,2606600.0,2595000.0,2486700.0,2609800.0,2562100.0,2529000.0,"ribosomal protein S19, putative"
3194,3194,Tb927.4.1870,184890.0,191460.0,190490.0,200930.0,207470.0,210190.0,"Serine/threonine-protein phosphatase 2A catalytic subunit, putative"
3195,3195,Tb927.4.1880,48439.0,49233.0,50798.0,47229.0,44334.0,47250.0,"hypothetical protein, conserved"
3196,3196,Tb927.4.1890,755830.0,686170.0,746470.0,716120.0,777810.0,707140.0,"hypothetical protein, conserved"
3197,3197,Tb927.4.1900,368410.0,382910.0,385600.0,344640.0,354040.0,353030.0,"Methyltransferase domain/Methyltransferase involved in Williams-Beuren syndrome, putative"
3198,3198,Tb927.4.1910,88120.0,88293.0,85247.0,71920.0,70302.0,69703.0,"hypothetical protein, conserved"
3199,3199,Tb927.4.1920,1110400.0,1065500.0,1082300.0,1073600.0,1125100.0,1023300.0,"GPI transamidase subunit 16, putative"
3200,3200,Tb927.4.1930,2236300.0,2323200.0,2183500.0,2260500.0,2129600.0,2276000.0,eukaryotic translation initiation factor 3 subunit g
3201,3201,Tb927.4.1940,469530.0,472850.0,478300.0,449880.0,454710.0,466370.0,"WD domain, G-beta repeat, putative"
3202,3202,Tb927.4.1950,748050.0,752080.0,748260.0,781910.0,783120.0,774610.0,NADPH-dependent diflavin oxidoreductase 1
3203,3203,Tb927.4.1960,138730.0,152170.0,144240.0,137950.0,146750.0,147400.0,"hypothetical protein, conserved"
3204,3204,Tb927.4.1970,438160.0,437660.0,419200.0,477480.0,461440.0,473790.0,"Domain of unknown function DUF21, putative"
3205,3205,Tb927.4.1990,422110.0,446740.0,406450.0,485340.0,456960.0,469290.0,"ATP-dependent RNA and DNA helicase, mitochondrial, putative"
3206,3206,Tb927.4.200,154690.0,174460.0,150650.0,211340.0,184580.0,218100.0,"retrotransposon hot spot protein 1 (RHS1), putative"
3207,3207,Tb927.4.2000,3516500.0,3547900.0,3520200.0,3535200.0,3508000.0,3488900.0,"ruvB-like DNA helicase, putative"
3208,3208,Tb927.4.2010,510580.0,511180.0,495010.0,497550.0,491780.0,476890.0,"acyl-CoA binding protein, putative"
3209,3209,Tb927.4.2020,344050.0,331570.0,329960.0,348860.0,340980.0,337280.0,"AP-3 complex subunit mu, putative"
3210,3210,Tb927.4.2040,2643800.0,2580400.0,2725400.0,2600300.0,2930400.0,2606000.0,DNA/RNA-binding protein Alba 3
3211,3211,Tb927.4.2060,1311900.0,1372100.0,1307900.0,1324700.0,1251800.0,1347700.0,Flagellum attachment zone protein 8
3212,3212,Tb927.4.2070,3525100.0,3648300.0,3526700.0,3870300.0,3893600.0,3951300.0,"antigenic protein, putative"
3213,3213,Tb927.4.2080,4225600.0,4263300.0,4177400.0,4261400.0,4287000.0,4272200.0,Coiled-coil and C2 domain-containing protein
3214,3214,Tb927.4.2110,817210.0,821300.0,785710.0,836930.0,805100.0,823830.0,"protein phosphatase 2C, putative"
3215,3215,Tb927.4.2120,100310.0,104890.0,98439.0,92477.0,96690.0,101670.0,"hypothetical protein, conserved"
3216,3216,Tb927.4.2130,497290.0,521780.0,502850.0,537960.0,531770.0,553830.0,"hypothetical protein, conserved"
3217,3217,Tb927.4.2140,1141800.0,1160100.0,1138500.0,1106000.0,1106600.0,1097800.0,Component of motile flagella 8
3218,3218,Tb927.4.2170,209700.0,215350.0,221740.0,225150.0,211220.0,227690.0,"hypothetical protein, conserved"
3219,3219,Tb927.4.2180,1720800.0,1758500.0,1662200.0,1639900.0,1603100.0,1607100.0,"60S ribosomal protein L35a, putative"
3220,3220,Tb927.4.2190,27578.0,30716.0,27485.0,26548.0,27703.0,33376.0,"GTP-binding protein, putative"
3221,3221,Tb927.4.2200,715280.0,758690.0,721410.0,735970.0,723180.0,801310.0,"Sec7 domain containing protein, putative"
3222,3222,Tb927.4.2210,50562.0,53030.0,47781.0,48660.0,45791.0,47953.0,"hypothetical protein, conserved"
3223,3223,Tb927.4.2220,1407900.0,1403100.0,1380900.0,1387900.0,1388100.0,1406500.0,"TPR-repeat-containing chaperone protein DNAJ, putative"
3224,3224,Tb927.4.2230,484800.0,491810.0,484880.0,478170.0,472010.0,482340.0,"dolichyl-P-Man:GDP-Man1GlcNAc2-PP-dolichyl alpha-1,3-mannosyltransferase, putative"
3225,3225,Tb927.4.2240,1335600.0,1370700.0,1303700.0,1525000.0,1492500.0,1497600.0,"Aminotransferase class IV, putative"
3226,3226,Tb927.4.2250,56711.0,53352.0,53195.0,55434.0,54220.0,50578.0,"hypothetical protein, conserved"
3227,3227,Tb927.4.2260,769830.0,822620.0,756290.0,770520.0,720310.0,791780.0,centrin-1
3228,3228,Tb927.4.2270,15443.0,14610.0,14602.0,12673.0,12227.0,13464.0,"Histone-like transcription factor (CBF/NF-Y) and archaeal histone, putative"
3229,3229,Tb927.4.2280,709720.0,709560.0,706050.0,694780.0,728870.0,714410.0,"hypothetical protein, conserved"
3230,3230,Tb927.4.2300,1017500.0,1070400.0,1040400.0,1074800.0,1050200.0,1121100.0,"hypothetical protein, conserved"
3231,3231,Tb927.4.2310,3408100.0,3481000.0,3357800.0,3552400.0,3491300.0,3542800.0,"asparaginyl-tRNA synthetase, putative"
3232,3232,Tb927.4.2320,155870.0,154160.0,157550.0,150180.0,154410.0,161080.0,"hypothetical protein, conserved"
3233,3233,Tb927.4.2330,188410.0,189440.0,190430.0,201410.0,201560.0,189500.0,"hypothetical protein, conserved"
3234,3234,Tb927.4.2340,772260.0,788940.0,745170.0,793210.0,793120.0,817700.0,"hypothetical protein, conserved"
3235,3235,Tb927.4.2350,725070.0,756870.0,741630.0,806690.0,803130.0,820000.0,twinfilin
3236,3236,Tb927.4.2360,803970.0,833810.0,780780.0,773490.0,780270.0,787870.0,"hypothetical protein, conserved"
3237,3237,Tb927.4.2370,157510.0,162040.0,159710.0,157990.0,156090.0,170640.0,"hypothetical protein, conserved"
3238,3238,Tb927.4.2390,392590.0,400990.0,386120.0,392300.0,394990.0,401300.0,"ATP-dependent RNA helicase, putative"
3239,3239,Tb927.4.2400,643900.0,669560.0,663880.0,623400.0,625060.0,644780.0,"hypothetical protein, conserved"
3240,3240,Tb927.4.2410,798600.0,813420.0,796070.0,838490.0,824050.0,836620.0,"Glycosyl hydrolase family 65 central catalytic domain/Haloacid dehalogenase-like hydrolase, putative"
