Gene_acc,Gene_id,DM1,DM2,DM3,Plus1,Plus2,Plus3,Desc
2452,Tb927.11.8260,274680.0,312110.0,317690.0,317210.0,349380.0,311290.0,carbonic anhydrase-like protein
2453,Tb927.11.8270,1411200.0,1480100.0,1523300.0,1406100.0,1427200.0,1411200.0,"hypothetical protein, conserved"
2454,Tb927.11.8280,119120.0,109590.0,130130.0,99759.0,107560.0,93186.0,"hypothetical protein, conserved"
2455,Tb927.11.8290,1393200.0,1454000.0,1575500.0,1419000.0,1485800.0,1436700.0,"DIS3-like exonuclease, putative"
2456,Tb927.11.8300,207690.0,224880.0,236140.0,204600.0,221860.0,214220.0,"hypothetical protein, conserved"
2457,Tb927.11.8310,748470.0,793810.0,832410.0,738570.0,759270.0,748190.0,"class I transcription factor A, subunit 4"
2458,Tb927.11.8320,237770.0,243610.0,258810.0,244420.0,266350.0,246460.0,"hypothetical protein, conserved"
2459,Tb927.11.8350,530310.0,525660.0,567020.0,481730.0,526860.0,646150.0,"katanin p60 ATPase containing subunit A, putative"
2460,Tb927.11.8370,300790.0,313960.0,314730.0,296730.0,315280.0,293150.0,Nucleus and spindle associated protein 1
2461,Tb927.11.8380,463130.0,490520.0,504600.0,531530.0,539790.0,526750.0,"NADPH--cytochrome P450 reductase, putative"
2462,Tb927.11.8390,794500.0,826340.0,859880.0,766210.0,805700.0,754140.0,"hypothetical protein, conserved"
2463,Tb927.11.840,844620.0,921670.0,933180.0,668800.0,695250.0,680170.0,"sodium/hydrogen exchanger, putative"
2464,Tb927.11.8410,260970.0,265130.0,269180.0,233640.0,241540.0,247350.0,"hypothetical protein, conserved"
2465,Tb927.11.8430,320360.0,334410.0,350540.0,316080.0,327490.0,323660.0,"hypothetical protein, conserved"
2466,Tb927.11.8440,471080.0,487510.0,512090.0,539800.0,541530.0,527490.0,"haloacid dehalogenase-like hydrolase, putative"
2467,Tb927.11.8450,276850.0,298440.0,308620.0,315590.0,324810.0,309780.0,"Amastin surface glycoprotein, putative"
2468,Tb927.11.850,389730.0,483480.0,420540.0,441090.0,397680.0,366220.0,"Atypical serine/threonine protein kinase BUD32, putative"
2469,Tb927.11.870,753940.0,807320.0,806080.0,745450.0,738520.0,727650.0,mitochondrial ribosomal protein l23
2470,Tb927.11.8700,618330.0,638340.0,660500.0,604910.0,636430.0,617150.0,"hypothetical protein, conserved"
2471,Tb927.11.8710,142150.0,164700.0,156240.0,155830.0,156740.0,158940.0,"hypothetical protein, conserved"
2472,Tb927.11.8730,264990.0,257960.0,288940.0,247050.0,278140.0,244470.0,"Cell division control protein 48, putative"
2473,Tb927.11.8750,38897.0,30983.0,38016.0,24228.0,25724.0,22302.0,"hypothetical protein, conserved"
2474,Tb927.11.8770,1427800.0,1491000.0,1549200.0,1446700.0,1445400.0,1419200.0,"ATP-dependent RNA helicase FAL1, putative"
2475,Tb927.11.8780,96860.0,83772.0,105180.0,76949.0,93973.0,78657.0,"hypothetical protein, conserved"
2476,Tb927.11.8790,723290.0,788540.0,767830.0,777530.0,782770.0,777700.0,"target SNARE, putative"
2477,Tb927.11.880,6988300.0,7713100.0,7631500.0,7010800.0,7022900.0,7048300.0,cyclophilin a
2478,Tb927.11.8800,674920.0,697250.0,745980.0,680400.0,711410.0,669210.0,"hypothetical protein, conserved"
2479,Tb927.11.8860,134340.0,136730.0,149570.0,121300.0,126460.0,119850.0,"CEP76 C2 domain containing protein, putative"
2480,Tb927.11.8870,1724800.0,1814800.0,1848400.0,1840100.0,1835600.0,1777800.0,"DEAD-box ATP-dependent RNA helicase, mitochondrial"
2481,Tb927.11.8880,933360.0,1068200.0,1018900.0,1025200.0,955170.0,1023100.0,"tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family, putative"
2482,Tb927.11.8890,391620.0,402040.0,428720.0,392110.0,397840.0,386240.0,"DNA-dependent RNA polymerases, putative"
2483,Tb927.11.8900,429530.0,376590.0,471030.0,368190.0,407130.0,358640.0,"DPCD protein family, putative"
2484,Tb927.11.8910,169700.0,182140.0,176520.0,168660.0,168310.0,161880.0,NADH-ubiquinone oxidoreductase B16.6 subunit
2485,Tb927.11.8920,38035.0,38311.0,42207.0,33477.0,32380.0,37105.0,"Centrosomal protein of 120 kDa, putative"
2486,Tb927.11.8930,342090.0,366460.0,367920.0,346370.0,357970.0,362040.0,"D123, putative"
2487,Tb927.11.8940,126120.0,122200.0,130180.0,126680.0,132680.0,124670.0,protein lipid droplet kinase (LDK)
2488,Tb927.11.8950,1862400.0,1935000.0,2031200.0,1831700.0,1887600.0,1798600.0,leucine rich repeat
2489,Tb927.11.8960,66167.0,65854.0,71659.0,53901.0,60395.0,52746.0,"hypothetical protein, conserved"
2490,Tb927.11.8970,1365600.0,1500700.0,1481100.0,1427800.0,1452000.0,1462200.0,"ribose 5-phosphate isomerase, putative"
2491,Tb927.11.8980,1108300.0,1164800.0,1185200.0,1121200.0,1185100.0,1145200.0,"Elongation factor G 2, mitochondrial, putative"
2492,Tb927.11.8990,174620.0,174540.0,181940.0,198440.0,223250.0,192420.0,"cation transporter, putative"
2493,Tb927.11.900,2202800.0,2361100.0,2412000.0,2277900.0,2303700.0,2275100.0,"isocitrate dehydrogenase, putative"
2494,Tb927.11.9040,394910.0,426850.0,438810.0,328410.0,329730.0,339010.0,conserved protein
2495,Tb927.11.9050,1138000.0,1136500.0,1245300.0,1152000.0,1207200.0,1109400.0,"p21-C-terminal region-binding protein, putative"
2496,Tb927.11.9060,82606.0,88179.0,86582.0,78775.0,85787.0,80606.0,"DnaJ domain containing protein, putative"
2497,Tb927.11.9080,2013500.0,2146200.0,2169800.0,1907700.0,1949700.0,1895500.0,Nucleolar protein 136
2498,Tb927.11.910,1168800.0,1268400.0,1262100.0,1015200.0,1026400.0,1015000.0,"hypothetical protein, conserved"
2499,Tb927.11.9100,317640.0,341390.0,353370.0,296320.0,300430.0,294640.0,"Domain of unknown function (DUF4586), putative"
2500,Tb927.11.9110,20102.0,21510.0,21879.0,18773.0,21442.0,19681.0,"C-terminal motor kinesin, putative"
2501,Tb927.11.9120,604540.0,636000.0,666560.0,574030.0,592010.0,580630.0,"SNF2 family N-terminal domain/Ring finger domain containing protein, putative"
2502,Tb927.11.9130,1868000.0,2065100.0,2077400.0,2022100.0,1988400.0,2015200.0,Replication factor A protein 1
2503,Tb927.11.9140,39183.0,41770.0,42530.0,30332.0,32913.0,32461.0,Guide RNA binding complex protein 7
2504,Tb927.11.9150,766430.0,795600.0,830710.0,762410.0,795940.0,759640.0,Mitochondrial processome subunit 1
2505,Tb927.11.9170,462760.0,487970.0,510830.0,425790.0,462950.0,442560.0,"DNA topoisomerase III, putative"
2506,Tb927.11.9180,421880.0,462620.0,457900.0,414140.0,406810.0,410790.0,"ADP-ribosylation factor GTPase activating protein, putative"
2507,Tb927.11.9190,512960.0,555740.0,554080.0,554240.0,579350.0,562630.0,Serine/threonine-protein kinase VPS15
2508,Tb927.11.9200,36844.0,37131.0,39092.0,43799.0,45385.0,41310.0,"methyltransferase domain containing protein, putative"
2509,Tb927.11.9210,580020.0,614710.0,626600.0,589370.0,605150.0,563390.0,"NOL1/NOP2/sun family, putative"
2510,Tb927.11.9220,2685800.0,2967600.0,2885000.0,2821400.0,2756000.0,2769000.0,proteasome regulatory non-ATP-ase subunit 2
2511,Tb927.11.9230,206110.0,223220.0,218680.0,206490.0,208230.0,210170.0,"hypothetical protein, conserved"
2512,Tb927.11.9240,26769.0,29399.0,33151.0,31226.0,31091.0,32710.0,"hypothetical protein, conserved"
2513,Tb927.11.9250,285440.0,307800.0,320100.0,303040.0,318650.0,310580.0,"hypothetical protein, conserved"
2514,Tb927.11.9270,109910.0,110660.0,109270.0,97984.0,103090.0,95174.0,differentiation inhibitory kinase
2515,Tb927.11.9280,865120.0,879790.0,954940.0,937110.0,978870.0,923740.0,"hypothetical protein, conserved"
2516,Tb927.11.9290,237330.0,258270.0,257840.0,231880.0,231610.0,232920.0,Flagellum attachment zone protein 20
2517,Tb927.11.9295,5583.3,6009.1,6503.7,6421.6,6558.3,6491.1,hypothetical protein
2518,Tb927.11.9300,370550.0,404990.0,410210.0,406200.0,425500.0,392590.0,"Domain of unknown function (DUF3342), putative"
2519,Tb927.11.9320,309790.0,332860.0,341750.0,331700.0,336190.0,322420.0,"hypothetical protein, conserved"
2520,Tb927.11.9340,86362.0,94562.0,96740.0,88256.0,90058.0,87495.0,"Galactose oxidase, central domain containing protein, putative"
2521,Tb927.11.9350,214140.0,221410.0,228100.0,228990.0,232830.0,233880.0,"phosphonopyruvate decarboxylase-like protein, putative"
2522,Tb927.11.9360,607920.0,666860.0,656640.0,677710.0,682470.0,682320.0,"prenyltransferase, putative"
2523,Tb927.11.9370,105590.0,113860.0,118740.0,105900.0,109770.0,105240.0,"hypothetical protein, conserved"
2524,Tb927.11.9390,114370.0,118560.0,126870.0,105980.0,116370.0,115450.0,"Octanoyltransferase, putative"
2525,Tb927.11.940,301480.0,331280.0,333260.0,289340.0,298220.0,299350.0,KREPB5
2526,Tb927.11.9400,2958900.0,3172000.0,3246500.0,2895000.0,2920300.0,2869100.0,"hypothetical protein, conserved"
2527,Tb927.11.9405,54536.0,65211.0,67720.0,45180.0,48993.0,46579.0,hypothetical protein
2528,Tb927.11.9420,1032100.0,1155900.0,1136100.0,1098900.0,1074200.0,1131900.0,"ATP synthase, putative"
2529,Tb927.11.9430,148570.0,160850.0,164120.0,152500.0,187550.0,160980.0,TFIIH basal transcription factor subunit
2530,Tb927.11.9440,1121300.0,1184300.0,1202000.0,1021000.0,1059100.0,1003600.0,Component of motile flagella 63
2531,Tb927.11.9450,273850.0,295820.0,301950.0,294640.0,287790.0,296570.0,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
2532,Tb927.11.9470,219380.0,226280.0,237010.0,222620.0,218030.0,217580.0,"ADP-ribosylation factor GTPase activating protein, putative"
2533,Tb927.11.9480,354530.0,359760.0,390860.0,334840.0,354350.0,336120.0,"tubulin binding cofactor c, putative"
2534,Tb927.11.9490,133190.0,142170.0,158740.0,146070.0,149920.0,149950.0,"CobW/HypB/UreG, nucleotide-binding domain containing protein, putative"
2535,Tb927.11.950,184100.0,206710.0,196090.0,150530.0,147760.0,143670.0,"RNA-binding protein, putative"
2536,Tb927.11.9510,478990.0,488580.0,528520.0,492210.0,531770.0,491720.0,"nucleic acid binding protein, putative"
2537,Tb927.11.9520,37573.0,40674.0,43555.0,38075.0,39419.0,37711.0,"DNA topoisomerase III, putative"
2538,Tb927.11.9530,3157600.0,3287800.0,3398500.0,2630900.0,2732600.0,2618800.0,14-3-3 protein 1
2539,Tb927.11.9540,420640.0,437410.0,459730.0,396240.0,435190.0,407610.0,"hypothetical protein, conserved"
2540,Tb927.11.9550,981340.0,1017700.0,1096700.0,1029300.0,1068600.0,1028400.0,"replication factor C, subunit 4, putative"
2541,Tb927.11.9560,305720.0,334560.0,344980.0,323000.0,340530.0,319370.0,"oxidoreductase, putative"
2542,Tb927.11.9570,506880.0,540120.0,544080.0,559920.0,574750.0,554850.0,"hypothetical protein, conserved"
2543,Tb927.11.9580,100790.0,100560.0,115260.0,105890.0,110180.0,101900.0,"hypothetical protein, conserved"
2544,Tb927.11.9590,14476000.0,15446000.0,15748000.0,15430000.0,15675000.0,15140000.0,"S-adenosylhomocysteine hydrolase, putative"
2545,Tb927.11.960,93529.0,98065.0,100750.0,89691.0,96623.0,89426.0,"ATPase, putative"
2546,Tb927.11.9600,505470.0,529810.0,553200.0,470680.0,477740.0,472260.0,"hypothetical protein, conserved"
2547,Tb927.11.9610,1414900.0,1457300.0,1579200.0,1863700.0,1956000.0,1861400.0,eukaryotic translation initiation factor 3 subunit i
2548,Tb927.11.9620,41288.0,43878.0,51327.0,45368.0,45949.0,46532.0,"hypothetical protein, conserved"
2549,Tb927.11.9630,132060.0,143920.0,138450.0,95618.0,99257.0,101930.0,"Snf7, putative"
2550,Tb927.11.9640,3773000.0,3996000.0,4100600.0,3812600.0,3929600.0,3810300.0,"glycyl-tRNA synthetase, putative"
2551,Tb927.11.9650,101590.0,107250.0,106820.0,95255.0,96968.0,95278.0,"hypothetical protein, conserved"
2552,Tb927.11.9670,577170.0,591920.0,627300.0,616900.0,642420.0,595860.0,"aminomethyltransferase, mitochondrial, putative"
2553,Tb927.11.9680,100670.0,108020.0,111900.0,105060.0,102580.0,101720.0,"hypothetical protein, conserved"
2554,Tb927.11.9690,515260.0,516220.0,570560.0,529630.0,567320.0,523330.0,Spindle pole body protein 1
2555,Tb927.11.970,209310.0,219020.0,223270.0,196590.0,215050.0,204020.0,"hypothetical protein, conserved"
2556,Tb927.11.9700,2350700.0,2305800.0,2553700.0,2221900.0,2347000.0,2180400.0,"transcription factor BTF3, putative"
2557,Tb927.11.9710,7819700.0,8132700.0,8599600.0,6879600.0,7080400.0,6669300.0,"60S ribosomal protein L10a, putative"
2558,Tb927.11.9720,2139800.0,2348500.0,2339500.0,1896700.0,1974700.0,1945000.0,"40S ribosomal protein S27, putative"
2559,Tb927.11.9730,488760.0,516400.0,527250.0,412070.0,421890.0,413010.0,"60S ribosomal protein L34, putative"
2560,Tb927.11.9750,501020.0,534380.0,549280.0,477930.0,481790.0,468630.0,"Protein of unknown function (DUF498/DUF598), putative"
2561,Tb927.11.9760,543130.0,564260.0,590980.0,566610.0,573670.0,569280.0,"hypothetical protein, conserved"
2562,Tb927.11.9780,663330.0,706220.0,747430.0,687280.0,707590.0,675560.0,Nucleoporin NUP119
2563,Tb927.11.9790,393630.0,422490.0,421580.0,361940.0,370070.0,352110.0,"calmodulin, putative"
2564,Tb927.11.980,2274900.0,2386300.0,2448100.0,2009000.0,2117100.0,1968900.0,Nucleoporin NUP158
2565,Tb927.11.9800,167300.0,173850.0,176100.0,122200.0,128760.0,123690.0,"hypothetical protein, conserved"
2566,Tb927.11.9810,337610.0,385590.0,366180.0,334210.0,347830.0,342990.0,"NUDIX hydrolase 3, putative"
2567,Tb927.11.9820,622400.0,653590.0,674300.0,617460.0,634760.0,635000.0,"TZ ciliopathy protein (tectonic), putative"
2568,Tb927.11.9830,131620.0,149900.0,147750.0,138610.0,144020.0,140250.0,"LSU ribosomal protein, mitochondrial, putative"
2569,Tb927.11.9850,83159.0,92525.0,90006.0,84339.0,87927.0,84771.0,"hypothetical protein, conserved"
2570,Tb927.11.9860,2024900.0,2100600.0,2244100.0,1708900.0,1756000.0,1739800.0,"EF-hand domain pair, putative"
2571,Tb927.11.9870,254340.0,275060.0,289680.0,298000.0,310280.0,305820.0,Telomere-associated protein 1
2572,Tb927.11.9880,780330.0,828450.0,869000.0,837510.0,854700.0,847890.0,"Protein of unknown function (DUF2009), putative"
2573,Tb927.11.9890,1150300.0,1196500.0,1252300.0,1171800.0,1216000.0,1179200.0,"signal recognition particle receptor alpha subunit, putative"
2574,Tb927.11.9900,270170.0,289390.0,291090.0,322620.0,326300.0,306730.0,"phytoene synthase, putative"
2575,Tb927.11.9910,1466000.0,1531000.0,1589200.0,1429000.0,1436100.0,1412500.0,"Domain of unknown function (DUF3846)/TPR repeat, putative"
2576,Tb927.11.9930,163740.0,186070.0,181990.0,167270.0,166140.0,171850.0,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
2577,Tb927.11.9940,101590.0,105780.0,104280.0,85791.0,91969.0,85368.0,"hypothetical protein, conserved"
2578,Tb927.11.9950,388330.0,380810.0,401940.0,338430.0,370470.0,338580.0,"hypothetical protein, conserved"
2579,Tb927.11.9960,1007200.0,1070000.0,1092000.0,1007900.0,1028400.0,976320.0,"Protein of unknown function (DUF2870), putative"
2580,Tb927.11.9970,284950.0,308190.0,317270.0,304760.0,313860.0,310810.0,"Small acidic protein family, putative"
2581,Tb927.11.9980,8927700.0,9330500.0,9860500.0,9348700.0,9521000.0,9148800.0,"2-oxoglutarate dehydrogenase E1 component, putative"
2582,Tb927.11.9990,61439.0,60914.0,64960.0,58868.0,64354.0,63677.0,glycosyl transferase-like protein
2583,Tb927.2.100,7025100.0,7343200.0,7657600.0,7836500.0,7940200.0,7623300.0,"retrotransposon hot spot protein 1 (RHS1), putative"
2584,Tb927.2.1080,2559400.0,2677600.0,2769700.0,2045000.0,2155100.0,2078100.0,"retrotransposon hot spot protein 5 (RHS5), putative"
2585,Tb927.2.1100,151410.0,161170.0,177700.0,122270.0,133560.0,128690.0,"retrotransposon hot spot protein 3 (RHS3), degenerate"
2586,Tb927.2.1120,479740.0,540120.0,510000.0,618090.0,613670.0,603380.0,"retrotransposon hot spot protein 4 (RHS4), point mutation"
2587,Tb927.2.1140,635840.0,641060.0,684370.0,564890.0,606240.0,553740.0,"retrotransposon hot spot protein 3 (RHS3), interrupted"
2588,Tb927.2.1170,412290.0,438700.0,476590.0,328670.0,367780.0,324240.0,"retrotransposon hot spot protein 5 (RHS5), putative"
2589,Tb927.2.1180,484710.0,520040.0,521200.0,563570.0,583290.0,583440.0,"retrotransposon hot spot protein 3 (RHS3), putative"
2590,Tb927.2.1210,2397800.0,2568900.0,2676800.0,2556600.0,2631500.0,2602900.0,"retrotransposon hot spot protein 4 (RHS4), putative"
2591,Tb927.2.1330,789240.0,833430.0,864740.0,902590.0,897460.0,891830.0,"retrotransposon hot spot protein 6 (RHS6), degenerate"
2592,Tb927.2.1680,1414700.0,1415000.0,1496300.0,1005600.0,1045100.0,980670.0,"peptidyl-prolyl cis-trans isomerase, putative"
2593,Tb927.2.1720,334530.0,368710.0,366720.0,402600.0,397590.0,397860.0,"hypothetical protein, conserved"
2594,Tb927.2.1760,459370.0,474540.0,512330.0,436900.0,436680.0,426500.0,"hypothetical protein, conserved"
2595,Tb927.2.1800,1070500.0,1119100.0,1181000.0,1032900.0,1063300.0,1038400.0,"DNA polymerase delta catalytic subunit, putative"
2596,Tb927.2.1810,3181500.0,3337500.0,3392400.0,3092500.0,3198300.0,3153800.0,chromatin-remodeling complex atpase chain iswi
2597,Tb927.2.1820,342880.0,357940.0,363030.0,336050.0,348810.0,343100.0,"CAMK/CAMKL family protein kinase, putative"
2598,Tb927.2.1850,287130.0,305800.0,315640.0,276620.0,281520.0,274840.0,"Tetratricopeptide repeat, putative"
2599,Tb927.2.1860,939830.0,994680.0,1027900.0,992170.0,1006100.0,997690.0,RNA editing mediator complex protein 2
2600,Tb927.2.1890,685190.0,725810.0,737520.0,685600.0,747590.0,686190.0,E2-like ubiquitin-conjugation enzyme
2601,Tb927.2.2090,364550.0,377650.0,390060.0,355360.0,353470.0,347910.0,SUMO-interacting motif-containing protein
2602,Tb927.2.2120,318190.0,326330.0,340860.0,375640.0,382320.0,358620.0,"Serine/threonine-protein kinase NEK22, putative"
2603,Tb927.2.2130,1498600.0,1584800.0,1605100.0,1366600.0,1376000.0,1351200.0,"small GTP-binding protein RAB6, putative"
2604,Tb927.2.2140,125550.0,134410.0,141110.0,124800.0,131910.0,126570.0,"hypothetical protein, conserved"
2605,Tb927.2.2160,997050.0,1076900.0,1084900.0,1022000.0,1030900.0,1043000.0,"paraflagellar rod component, putative"
2606,Tb927.2.2180,381460.0,405810.0,410120.0,348190.0,357140.0,358400.0,ribosomal RNA processing protein 41B
2607,Tb927.2.2190,523540.0,531210.0,578660.0,551360.0,580420.0,553460.0,histone deacetylase 3
2608,Tb927.2.2200,59128.0,59400.0,63344.0,58958.0,59369.0,51494.0,"hypothetical protein, conserved"
2609,Tb927.2.2210,446890.0,476930.0,484550.0,471690.0,489160.0,469240.0,"hypothetical protein, conserved"
2610,Tb927.2.2220,134470.0,145690.0,145590.0,143750.0,152970.0,143980.0,"hypothetical protein, conserved"
2611,Tb927.2.2230,892590.0,936970.0,970830.0,937320.0,943310.0,930750.0,"hypothetical protein, conserved"
2612,Tb927.2.2240,761960.0,789870.0,845090.0,811660.0,866750.0,809130.0,"exportin-T, putative"
2613,Tb927.2.2260,77728.0,84915.0,89407.0,76346.0,81402.0,81460.0,"phosphatidylinositol kinase related protein, putative"
2614,Tb927.2.2270,249580.0,246070.0,263430.0,210840.0,231930.0,220580.0,"hypothetical protein, conserved"
2615,Tb927.2.2340,1039100.0,1096100.0,1150300.0,974890.0,1030600.0,976320.0,"Glycerophosphoryl diester phosphodiesterase family, putative"
2616,Tb927.2.2360,621790.0,659870.0,697900.0,635970.0,682350.0,635800.0,"Ankyrin repeats (3 copies)/Zinc finger, C3HC4 type (RING finger), putative"
2617,Tb927.2.2370,387370.0,409890.0,431620.0,387860.0,383040.0,382800.0,"Vps51/Vps67, putative"
2618,Tb927.2.2390,658960.0,686280.0,692510.0,625480.0,605080.0,570790.0,"hypothetical protein, conserved"
2619,Tb927.2.240,451230.0,462630.0,501720.0,363810.0,381150.0,375910.0,"retrotransposon hot spot protein 5 (RHS5), putative"
2620,Tb927.2.2410,124880.0,128240.0,140460.0,132720.0,139310.0,122340.0,"hypothetical protein, conserved"
2621,Tb927.2.2430,429290.0,445040.0,458800.0,436210.0,440740.0,438940.0,"casein kinase II, alpha chain"
2622,Tb927.2.2440,2938700.0,2910100.0,3210100.0,2726300.0,2837200.0,2684600.0,proteasome regulatory non-ATPase subunit 6
2623,Tb927.2.2450,221270.0,234210.0,249150.0,223730.0,243790.0,219080.0,"ribosomal RNA methyltransferase, putative"
2624,Tb927.2.2460,365240.0,378340.0,401390.0,373090.0,378740.0,378190.0,"ubiquitin-conjugating enzyme E2, putative"
